,year,month,day,date,epochTime,raw_value,NaN,isodate,value.avg
0,2004,1,29,01/29/2004,1075334400,1.6072925329208374,0.0,01/29/2004,1.6072925329208374
1,2004,1,30,01/30/2004,1075420800,1.6407403945922852,0.0,01/30/2004,1.6407403945922852
2,2004,1,31,01/31/2004,1075507200,1.7707737684249878,0.0,01/31/2004,1.7707737684249878
3,2004,2,1,02/01/2004,1075593600,2.3242523670196533,0.0,02/01/2004,2.3242523670196533
4,2004,2,2,02/02/2004,1075680000,1.2448219060897827,0.0,02/02/2004,1.2448219060897827
5,2004,2,3,02/03/2004,1075766400,1.3987088203430176,0.0,02/03/2004,1.3987088203430176
6,2004,2,4,02/04/2004,1075852800,1.728512167930603,0.0,02/04/2004,1.728512167930603
7,2004,2,5,02/05/2004,1075939200,1.6405105590820312,0.0,02/05/2004,1.6405105590820312
8,2004,2,6,02/06/2004,1076025600,1.37336003780365,0.0,02/06/2004,1.37336003780365
9,2004,2,7,02/07/2004,1076112000,1.1474335193634033,0.0,02/07/2004,1.1474335193634033
10,2004,2,8,02/08/2004,1076198400,1.221855878829956,0.0,02/08/2004,1.221855878829956
11,2004,2,9,02/09/2004,1076284800,1.316023826599121,0.0,02/09/2004,1.316023826599121
12,2004,2,10,02/10/2004,1076371200,1.250527262687683,0.0,02/10/2004,1.250527262687683
13,2004,2,11,02/11/2004,1076457600,1.4067866802215576,0.0,02/11/2004,1.4067866802215576
14,2004,2,12,02/12/2004,1076544000,1.4059505462646484,0.0,02/12/2004,1.4059505462646484
15,2004,2,13,02/13/2004,1076630400,2.3988265991210938,0.0,02/13/2004,2.3988265991210938
16,2004,2,14,02/14/2004,1076716800,2.507725715637207,0.0,02/14/2004,2.507725715637207
17,2004,2,15,02/15/2004,1076803200,1.5691337585449219,0.0,02/15/2004,1.5691337585449219
18,2004,2,16,02/16/2004,1076889600,1.4990208148956299,0.0,02/16/2004,1.4990208148956299
19,2004,2,17,02/17/2004,1076976000,1.389981985092163,0.0,02/17/2004,1.389981985092163
